,report_text,source_name,Bioagressor,Disease
191,"préconisations la protection fongicide doit être maintenue en réalisant, si ce n'est déjà fait, une deuxième intervention.
aucune intervention spécifique contre la rouille ne se justifie.",AA_GC_Picardie_1993_015,0,0.0
192,"tordeuse : situationdepuis la fin de semaine dernière suite aux fortes précipitations, les vols ont très nettement diminué.",AA_GC_Picardie_1993_015,0,0.0
193,"préconisationsle seuil d'intervention de 400 captures cumulées (du début de la tloraison au stade gousses pleines du deuxième étage) n'est pas atteint. il est trop tôt pour intervenir.
rappel : pour les pois de conserve, le seuil qui est de 50 captures cumulées est dépassé dans la majorité des secteurs. si ce n'est déjà déjà fait, une intervention doit être réalisée sans tarder.",AA_GC_Picardie_1993_015,0,0.0
195,"préconisations la situation variant d'une parcelle à l'autre, visiter les parcelles avant tout traitement et n'intervenir que si le seuil est dépassé.",AA_GC_Picardie_1993_015,0,0.0
196,cerealesstade : fin floraison à grain laiteux.,AA_GC_Picardie_1993_015,0,0.0
197,"situationdans les parcelles non traitées, dans tous les secteurs l'oïdium et les rouilles (jaune ou brune selon les sensibilités variétales) continuent à progresser.
les premiers symptômes de fusariose (pour la plupart dus à fusarium roseum) sont observés en parcelle.",AA_GC_Picardie_1993_015,0,1.0
198,"préconisations dans la majorité des cas, il est trop tard pour intervenir. toute intervention fongicide est inutile 15 jours après l'épiaison y compris contre la fusariose des épis.",AA_GC_Picardie_1993_015,0,0.0
199,"pucerons l'infestation peut être très variable d'une parcelle à l'autre.
visiter les parcelles avant de prendre toute décision de traitement ne pas oublier de surveiller les parcelles déjà traitées et intervenir si 1 épi sur 2 colonisé. la surveillance devra se poursuivre jusqu'au stade grain pâteux.",AA_GC_Picardie_1993_015,1,0.0
200,principales maladies de la betterave,AA_GC_Picardie_1993_015,0,0.0
201,"cercosporiose début d'attaque : quelques petites taches dispersées, arrondies: au centre gris, entouré d'un cerne lie de vin.
forte attaque : nombreuses taches dispersées pouvant parfois confluer.
gros plan : centre gris argenté (1 ) ; cerne fin, régulier, lie de vin ou brun-rougeâtre selon les variétés
(2).",AA_GC_Picardie_1993_015,0,1.0
202,"ramulariose début d'attaque : quelques taches dispersées à contour irrégulier marron clair, parfois à marge brune.
attaque moyenne : les taches s'élargissent et confluent; la feuille peut se dessécher.
- gros plan : centre marron clair
(1), liséré brun foncé (2).",AA_GC_Picardie_1993_015,0,1.0
203,"oïdium forte attaque, les premiers symptômes sont en forme d'''étoile'',",AA_GC_Picardie_1993_015,0,1.0
204,"rouille en végétation (face supérieure).
a l'automne, en fin de végétation (face intérieure)",AA_GC_Picardie_1993_015,0,1.0
205,"tavelure du poirierla végétation est passablement freinée par le temps frais actuel et nous n'avons pas encore noté de projections d'ascospores, malgré l'arrivée à maturité de certaine périthèces. mependant, il est utile, comme nous le précisions dans notre bulletin n° 3 du 14 février, d'exécuter un premier traitement fongicide sur les variétés de poiriers atteignant le stade sensible c 3, et de renouveler le traitement conseillé dans notre précédent bulletin sur les variétés ayant dépassé le stade d.",AA_TC_Aquitaine_1974_004,0,1.0
206,tavelure du pommieril est encore trop tôt pour envisager un traitement contre la tavelure du pommier.,AA_TC_Aquitaine_1974_004,0,0.0
207,"pucerons du fraisierdans l'ensemble, les populations de pucerons sur fraisiers sont encore faibles, en particulier dans les cultures de plein champ.
dans les culture sous abris, surveiller l'évolution des populations et intervenir avec un insecticide lorsqu'on observe plus d'une dizaine de pucerons par plant.
on utilisera alors au choix l'un des produits suivants",AA_TC_Aquitaine_1974_004,0,0.0
209,"puceron vert du pecheril n'est pas nécessaire d'envisager, à l'heure actuelle, de traitement contre le puceron vert du pêcher. aucune fondatrice n'a encore été décelée dans les vergers.
ce bulletin est le dernier que recevront les personnes non réabonnées en 1974.
l'ingénieur d 'agronomie chargé des avertissements agricoles
j. touzeau
l'ingénieur en chef d'agronomie chef de la circonscription phytosanitaire ""aquitaine""
m. large",AA_TC_Aquitaine_1974_004,0,0.0
210,"mildiou de la pomme de terreles pluies du 1° et 2 juin peuvent être à l'origine de contaminations , quasiment certaines après les précipitations du 4.
des taches ont été signalées en culture.
les pommes de terre dont la hauteur est de 20 cm et au-delà recevront un traitement anti-mildiou dès réception du présent avis.
1964 27
toutes les cultures doivent être protégées avant le 12 juin.
si la présence du doryphore (larves) est constatée, ajouter un insecticide à la bouillie.
les contrôleurs,
l.l.trouillon m. eezut
l'inspecteur de 1la protection des végétaux : p. berville",AA_TC_Languedoc-Roussillon_1964_025,1,1.0
212,"mildiou - black-rot (information)quelques taches de black-rot sont signalées. des contaminations peuvent avoir lieu à partir des pycnides formés sur ces taches et à partir des périthèces non encore vidés se trouvant sur les grains de l'année dernière tombés sur le sol et non recouverts par les labours.
renouveler le traitement anticryptogamique qui sera dirigé à la fois contre le black-rot et le mildiou.",AA_TC_Languedoc-Roussillon_1964_025,0,1.0
213,"insectes de la vigne (information)on peut actuellement observèr des larves d'altises, des cigariers, des pyrales, des vers de la grappe (cochylis et eudémis).
ajouter un insecticide approprié à la bouillie anticryptogamique.
les contrôleur?,
l.l.trouillon m. bezut
l'inspecteur tde la protection des végétaux : p. berville",AA_TC_Languedoc-Roussillon_1964_025,0,0.0
214,mildiou de la pomme de terrela depuis le précédent bulletin il n'est pas signalé de nouveau foyer. poursuivre la protection en tenant compte de la persistance des fongicides (10-12 jours pour les produits classiqes ou pénétrant -14 jours pour acylon p) et d'un éventuel lessivage,AA_GC_Champagne-Ardenne_1982_016,0,1.0
215,"pyrale du mais breuses la végétationest très active, la sortie des panicules est observée dans de nom-cultures précoces et les parcelles tardives sont au stade 10-12 feuilles.
les sorties de papillons en cage sont soutenues depuis début juilletet on note actuellement une nouvelle pointe de vol dans le réseau de piégeages sexuels
les récents comptages de pontes ont révélé une activité importante; dans , prospécté du tardenois le seuil de 10 % de pieds avec pontes est dépassé dans
dans l'aube où le vol avait commencé vers le 20 microgranulés insecticides autorisés contre la pyrale sont à réaliser dès le 10 juillet dans les parcelles atteignant le stade""fin de cornet ""
attendre le stade optimal (50 % de panicules visibles au fond du cornet) pour traiter : c'est à ce stade que la plante retient le maximum de granulés
a la veille de la campagne pyrale nous reproduisons la carte des population larvaires établies à l'automne 1981 (grâce à la collaboration f.d.g.e.d.a./aube - comité technique/marne - a.p.v.a./haute-harne - service de la protection des végétaux) et qui permet de préciser géographiquement le risque pour 1982 :
- population supérieure à 0,8-1 larve/pied = risque certain, traiter
- population entre 0,5 et 0,8-1 larve/pied ; risque possible, à évaluer en fonction des pontes, de l'évolution des surfaces, ...
- population inférieure à 0,5 larve/pied « risque faible.",AA_GC_Champagne-Ardenne_1982_016,1,0.0
216,"pucerons sur mais, les populations souvent parasitées restent très limitées actuellement tant. sur le feuillage qu'au niveau des panicules.
poursuivre la surveillance.",AA_GC_Champagne-Ardenne_1982_016,0,0.0
217,"liste des produits homologues contre la pyrale du maismarne
haute marne
aube pyrale du maïs
infestation automne 81
f.d.g.e.d.a - service rv ,",AA_GC_Champagne-Ardenne_1982_016,0,0.0
218,"acariose de la vigne :les traitements de prédébourrement comptent parmi les plus efficaces contre ce parasite.
une pulvérisation copieuse doit être réalisée :
- soit 20 jours avant le débourrement avec une bouillie à base d'huile d'anthracène.
- soit juste avant le débourrement (stade b, ""bourgeons dans le coton"") avec : - une bouillie suifocalcique ou des soufres micronisés.
— un oléoparathion, un oléomalathion, un oléodizinon. t ces deux cerniers produits sont également actifs contre l'érinose.",AA_TC_Champagne-Ardenne_1965_003,1,0.0
219,tavelure du poirier :un premier traitement cuprique doit être effectué à réception de l'avis sur tous les arbres ayant atteint le stade 03 ?ne pas dépasser la dose de 250 gr. de cuivre métal par hl. une pulvérisation copieuse est conseillée sur les arbres portant des chancres de l'an dernier ou des pustules .déjà visibles sur les rameaux.,AA_TC_Champagne-Ardenne_1965_003,0,1.0
220,"traitements d'hygiène générale au départ de la végétation :ces traitements sont conseillés dans les vergers qui, l'année dernière, ont subi de fortes attaques de pucerons, de psylles ou d'acariens.
les produits suivants peuvent être appliqués :
- colorants nitrés et huiles jaunes qui ont la particularité d'être décapants et ovicides. la phytotoxicité de ces produits ne permet plus de les utiliser après .le stade 0.
- oléoparathions, oléomalathions et oléodiazinons qui peuvent être employés plus tardivement sans risques de brûlures.",AA_TC_Champagne-Ardenne_1965_003,0,0.0
221,"anthonome du pommier :tous les pommiers ayant atteint le stade b peuvent à l'heure actuelle être attaques par l'anthonome qui a repris son activité.
les vergers à proximité des plantations d'arbres de plein vent sont les plus exposés à cette attaque. ':
",AA_TC_Champagne-Ardenne_1965_003,1,0.0
223,"traitement particulier aux arbres fruitiers à noyau :cerisier, monilia coryneum (criblure) et gnomonia :.
du gonflement des bourgeons au stade c, exécuter un traitement cuprique à la dose de 250 gr. de cuivre par hl.",AA_TC_Champagne-Ardenne_1965_003,0,0.0
224,"pêcher, cloqué du pêcher :la protection contre cette maladie doit se'faire de très bonne heure, dès le début du gonflement des bourgeons. il est urgent d'utiliser un des fongicides conseillés dans la liste des pesticides homologués en 1965.",AA_TC_Champagne-Ardenne_1965_003,0,1.0
226,"mouche de la carotte :traiter la ligne de semis ou l'ensemble du sol aux doses de matière active suivantes par are effectivement traité : aldrine 40 gr., chlordane 80 gr., heptachlore 30 gr., parathion 100 gr. on peut également enrober les semences aux doses de matière active suivantes : lindane 75 gr., aldrine 60 gr., dieldrine 60 gr., heptachlore 60 gr. par kg. de graines. avec ce dernier procédé, la durée de protection est assez courte.",AA_TC_Champagne-Ardenne_1965_003,0,0.0
227,"liste des produits conseilles en 1965une rectification doit être apportée à la page 3, paragraphe c :",AA_TC_Champagne-Ardenne_1965_003,0,0.0
229,"noctuelles sur betteraves quelques dommages peuvent être localement constatés sur le feuillage des cultures de betteraves,.-les feuilles apparaissant comme grêlées.
il s1agit d'attaques très occasionnelles provoquées par les chenilles de la noctuelle gamma. ces chenilles, longues actuellement de 3 à 5 cms, sont extrêmement voraces et on les remarque facilement à l'envers des feuilles.
elles donneront naissance à des papillons qui quitteront la région.
compte-tenu de la taille des chenilles, environ la moitié de celles-ci vont cesser tout dégât, car ayant atteint leur stade définitif. quant au:: autres elles vont encore occasionner des dommages pendant une dizaine de jours; mais ces dommages à attendre seront inférieurs à ceux déjà constatés.
nous estimons qu'une intervention ne peut se justifier que si au moins 10 % de la surface foliaire de l'ensemble des betteraves est actuellement détruite (bordures exclues).
les interventions ne doivent donc être que très exceptionnelles et limitées à ~ quelques rares cultures.
les chenilles de noctuelles sont peu sensibles aux insecticides et cette résistance s'accroit avec leur taille.
compte-tenu des températures actuelles, il est particulièrement recommandé d'utiliser l'association :
- parathion-éthyl (400 à 500 g./matière active/ ha avec « endosulfan, ou lindane, ou carbaryl (1.000 à 1.200 g./ matière active/ha",AA_TC_Champagne-Ardenne_1975_022,1,0.0
230,"cercosporiose de la betteravenous confirmons notre précédent avis du 6 août : les taches de la maladie sont rares et aucune intervention n'est à envisager.
l'ingénieur chargé des avertissements agricoles,
a. godin
le chef de la circonscription. phytosanitaire champagne,
j. delattre",AA_TC_Champagne-Ardenne_1975_022,0,0.0
231,"special tordeuses de la grappedans les régions de chateaune'jf du pape et de courthezon le dépôt des pontes s'est parfois prolongé.
en conséquence, dans les vignobles en général très infestés de ces régions et où le traitement a été effectué fin juillet ou les tous premiers jours d'août, il est recommandé de réaliser dès que possible le renouvellement de ce traitement préventif.
et à mazan à partir du 23 août, le vol ayant repris depuis quelques jours.
",AA_TC-PACA_1982_031,1,0.0
234,"mouche du choule vol a débuté dans la région de chateaurenard. dans les pépinières non protégées par un insecticide en microgranulé, on effectuera des pulvérisations toutes les semaines jusqu'à plantation (matières actives utilisables : chlorfenvinphos - bromophos methyl).",AA_TC-PACA_1982_031,1,0.0
235,teigne du poireaule vol se prolonge. renouveler la protection.,AA_TC-PACA_1982_031,0,1.0
236,"mildiou -les premières taches viennent d'être découvertes en camargue dans les vignes conduites à la submersion .pour éviter tout repiquage à l'occasion des prochaines sorties de taches (vers le 12 mai, puis vers le 1c mai), il conviendrait, en camargue, de commencer la protection .
dans les autres régions il est encore trop tôt pour intervenir .
par ailleurs, des contaminations ont pu avoir lieu en corse lors des pluies du 30 avril et 1er mai, avec sortie de taches possible vers le 12 mai et dans le var lors des pluies du 4 mai, avec sortie de taches vers le 16 mai .",AA_TC-PACA_1980_014,0,1.0
238,"pyrale -les premières sorties de larves sont signalées dans le vaucluse .on interviendra dans les situations où des dégâts ont été observés en 1979 (voir notre bulletin du 16 avril 1980) .
special corse
les attaques de botrytis sur feuilles sont parfois importantes „
l'oïdium progresse : renouveler les traitements .",AA_TC-PACA_1980_014,1,1.0
239,"tavelures du pommier et du poirier -les premières contaminations importantes ont pu se produire lors des pluies du 15 au 18 avril et de ces derniers jours .
actuellement, des taches sont surtout visibles dans les vergers peu ou pas traités elles sont très rares dans les autres vergers .
toutefois, des taches plus nombreuses pourront apparaître à partir du 10 mai, puis à nouveau à la fin du mois, suite aux deux dernières contaminations signalées ci-dessus.
en conséquence, un renouvellement de la protection devra être effectué avant la prochaine pluie dans tous les vergers où la couverture n'est plus assurée .et la recherche des taches se poursuivre activement pour connaître les risques de contaminations secondaires .
il est rappelé qu'à une température de 13cc, il suffit de il heures d'humectation pour provoquer le début d'une contamination ,",AA_TC-PACA_1980_014,0,1.0
240,"carpocapse ofs pommes et des poires -les premières capture? ont été réalisées à montfavet,
cavaillon, le thors st-andiol, tarascon, miramas et six-fours .les premières pontes pourront donc être déposées dès que les températures crépusculaires seront favorables (15°c plusieurs jours consécutifs à 20 heures) .
en conséquence, si l'on utilise le diflubenzuron (dimilin) agissant principalement sur les oeufs fraîchement déposés, le premfer traitement sera effectué dès réception dans les secteurs où les conditions de température favorables aux pontes ont été observées .
si l'on utilis^ un insecticide classique (larvicide), cette intervention aura lieu dans ces mêmes régions à partir du 20 mai.
ces dates d'intervention sont données pour les secteurs précoces et les vergers très infestés elles pourront être retardées de quelques jours en fonction des températures réellement observées et des dégâts constatés l'année précédente dans le verger à protéger
matières actives utilisables contre le carpocapse des pommes et des poires (en grammes par hectolitre) - voir liste ci-jointe",AA_TC-PACA_1980_014,1,0.0
241,"psylle du poirier -des pontes parfois abondantes sont déposées sur les feuilles de l'extrémité des rameaux surtout depuis la fin avril .
dans les vergers régulièrement infestés, une intervention sera nécessaire a partir au 15 mai, si des larves sont observées sur plus de 20 % des pousses .
on utilisera de préférence une pyréthri ne de synthèse : décaméthrine (décis), fenvalérate (sumicidin) ou perméthrine (ambush, perthrine), efficaces également contre les pucerons et le carpocapse (vo'ir liste ci-jointe) ^
une deuxième application sera .éventuellement effectuée une dizaine de jours plus tard, si des larves sont encore présentes .on utilisera alors l'amitraze (maïtac, tudy) également valable contre les acariens .",AA_TC-PACA_1980_014,1,0.0
242,"tordeuse orientale du pecher -dans les situations précoces et moyennes et si le réchauffement se maintient, il conviendra de traiter à partir du 15-mai les pépinières et l e's jeunes arbres en formation . ¡ .
on préférera pour cette intervention un produit a action ovicide et larvicide tel le fénitrothion (nombreuses spécialités) 50 g de m.a./hl, le méthldathion (ultracide) 40 g de m.a / hl ou le mévimphos (nombreuses spécialités) 50 g de m.a./hl .",AA_TC-PACA_1980_014,1,0.0
243,"monilia du cerisier -en cas de pluies ou de forte humidité à partir de la fin du grossissement des fruits, il est conseillé d'intervenir de préférence avec une matière active sous forme d'émulsion telle que folpel (phaltar¡e 500 l) , thiophanate méthyl (pelt 44) ou tri fori ne (saprol) cette formulation, risquant moins de tacher les fruits proches de la récolte .",AA_TC-PACA_1980_014,0,1.0
244,"mouche de la cerise -les premières captures ont commencé à partir1 du 5 hai dans les zones les - précoces .
en conséquences on commencera la protection des cerises, par un premier traitement a réaliser à partir des :
-20-21 mai sur le littoral varois, la basse vallée du gapeau et la région de solliès-pont.
-23-24 mai en zone i (précoce) .
-26-27 mai en zone ii (moyenne) .
-en zone la plus tardive : attendre un avis ultérieur .
voir 1iste des matières actives valables contre la mouche de la cerise sur la feuille ci-jointe.",AA_TC-PACA_1980_014,1,0.0
245,"teigne et psylle de l'olivier -dans les oliveraies où les chenilles de la teigne occasionnent de sérieux dégâts, un traitement est à prévoir dès l'ouverture des premières fleurs (stade f) .
on pourra utiliser un des insecticides suivants : bacillus thuringiensis (bactospéine, di'lpel) dose suivant spécialité
- carbaryl (kumital, prcévor, sevin) 125 g de m.a./hl et poudrage .
- diméthoate (nombreuses spécialités) 50 g de m.a./hl .
si la présence du cycloconium ou de la fumagine est observée, on ajoutera un fongicide cuprique à la dose de 250 g de cui/re par hectolitre ,",AA_TC-PACA_1980_014,1,1.0
246,"carpocapse des prudes -des captures sont réalisées (vaucluse, ardèche et bouchés-du-rhône),un traitement est a prévoir à partir du 20 mai dans les secteurs précoces et les vergers de variétés tardives généralement très infestés et surtout si leur récolte s'an nonce faible .on emploiera de préférence la phosàione (azofène, zolone) à 60 g de m.a./hl si les acariens sont a craindre",AA_TC-PACA_1980_014,1,0.0
248,matieres actives entrant dans la composition de specimins pharmaceutiques homologuees du ( nauteur privisoire du verte au 1er janvier 1980 utilisables pour les productions vegetales,AA_TC-PACA_1980_014,0,0.0
249,ii - vigne,AA_TC-PACA_1980_014,0,0.0
250,"mildiou après les récentes pluies, la protection fongicide septembre.est a renouveler dès que possible dans les houblonnières dont la récolte est prévue après le 9 veiller à une bonne application en visant en particulier les cônes de l'extrémité des lianes.",AA_TC_Alsace_Lorraine_1978_029,0,1.0
251,"oïdium cette maladie peut évoluer tardivement sur cônes et déprécier gravement îa récolte. il est conseillé de maintenir une protection efficace en ajoutant un anti-oïdium à la bouillie anti-mildiou. pour cela, il est nécessaire d'apporter suffisamment de bouillie (0,5 1 à 1 1 par pied, selon la vigueur) et de bien mouiller l'ensemble de la végétation.",AA_TC_Alsace_Lorraine_1978_029,0,1.0
252,"pucerons dans certaines parcelles, notamment de brewersgold, on note une recrudescence des pucerons. surveiller les parcelles et ajouter, en cas de nécessité, un aphicide à la bouillie anti-mildiou.
en raison de leur faible rémanence, les produits contenant du dichlorvos (nombreuses spécialités), naled (ortho-dibrom) et mévinphos (nombreuses spécialités) sont les seuls utilisables au stade actuel de la culture (récolte en cours;.
il est impératif de respecter les délais d'emploi de ces produits avant la récolte.",AA_TC_Alsace_Lorraine_1978_029,1,0.0
254,"desherbage de post-semis - pre-leveele dimétachlore, matière active du teridox, produit récemment mis dans le commerce, s'utilise en post-semis et en pré-levée du colza. les expérimentations mises en place par le service de la protection des végétaux permettent de considérer que ce nouvel herbicide possède une très bonne action sur capselle, matricaire, pâturin et ray-grass. son efficacité sur stellaire, véronique, vulpin est encore satisfaisante, bien que parfois irrégulière. par contre, il parait insuffisant sur repousses de céréales et inefficace sur coquelicot, gaillet, ravenelle et sanve.",AA_TC_Alsace_Lorraine_1978_029,0,0.0
256,"mildiou la fédération des planteurs de tabac d'alsace, la caisse d'assurance mutuelle des planteurs de tabac de strasbourg et le service technique de la coopérative des planteurs de tabac d'alsace communiquent ;
""le mildiou du tabac s'est manifesté en 1978 avec plus de virulence que ces dernières années et si, dans l'ensemble, les dégâts ont pu être limités grâce aux efforts de la grande majorité des producteurs-, il n'en demeure pas moins que de très nombreuses parcelles ont été contaminées et que le parasite est présent partout. après achèvement de la cueillette, on doit s'attendre à une sporulation active sur les repousses au tissu tendre.
auusi est-il nécessaire d'enrayer cette prolifération de spores afin de préserver les récoltes à venir. dans ce but, la destruction des tiges et des souches par enfouissement dès la fin de la cueillette des feuilles de tête s'impose.
pour être pleinement efficace, cette opération doit être effectuée par tous les planteurs. une stricte auto-discipline est indispensable dans l'intérêt de la collectivité tabacole"".",AA_TC_Alsace_Lorraine_1978_029,0,1.0
257,"psylles les psylles se montrent encore très actifs. de nouvelles pontes, nombreuses dans certains vergers, sont déposées à la face inférieure des feuilles de l'extrémité des rameaux (oeufs allonges jaune-orangé). une nouvelle intervention s'avérera nécessaire dans bien des cas, à l'éclosion des oeufs, à partir du 8 septembre et au plus tard le 12 septembre.
sur les variétés précoces devant être récoltées au cours des prochains jours, traiter immédiatement après la récolte. sur les autres variétés, tenir compte des délais d'emploi des produits avant la récolte.
il est cependant conseillé aux arboriculteurs de surveiller l'activité et ltimportance des populations de psylles avant toute intervention.
l'ingénieur en chef d'agronomie, chef de la circonscription phytosanitaire ;""alsace et lorraine""
j. harranger",AA_TC_Alsace_Lorraine_1978_029,1,0.0
258,"le deperissement des arbustes ornementaux du a phytophthora cinnamomil'extension récente des surfaces consacrées aux arbres et arbustes d'ornement on intensive de ces végétaux, ont fait apparaitre des problèmes phytosanitaires nouveaux, souvent graves. i
les observations et les études effectuées ces dernières années sur le ""dépérissement des conifères et des ericacées horticoles"" dans les pépinières ornementales ont montré particulièrement la présence fréquente de phytophora cinnamoni rands et la dégâts qu'il occasionne, erica sp., calluna sp. ot gravité des rhododendrons.
le champignon responsable se conserve dans le sol et dans les végétaux malades. les blessures occasionnées au collet et sur les racines superficielles peuvent faciliter les contaminations.
la multiplication intensive (culture en conteneurs, arrosages fréquents, fertilisation minérale riche etc...) entraine souvent des déséquilibres biologiques susceptibles de favoriser la maladie.. , ;_",AA_TC_Alsace_Lorraine_1978_029,0,1.0
259,"symptomes d'une façon générale, les premiers symptômes sont décelables au niveau aes racines et du collet. une pourriture brune envahit progressivement le système racinaire souvent peu développé.
ultérieurement, la partie aérienne de la plante, en raison du manque évident de substances nutritives et d'eau, se dessèche. dans un premier temps, les feuilles ou les aiguilles prennent un aspect ""plombé"" puis la dessiccation s'accélère, aboutissant à la mortalité du sujet après quelques mois.
les premiers symptômes sur feuillage peuvent être visibles des la fin avril. leur apparition est favorisée par les successions de périodes chaudes et humides.
dans cet environnement favorable, d'autres espèces de phytophhora peuvent — aussi se comporter en parasites fréquents et graves. parmi ceux-ci, il faut citer : cryptogea, citricola, sawada sensu et sporadiquement phytophthora cactorum schroet.",AA_TC_Alsace_Lorraine_1978_029,0,1.0
260,"conditions predisposantes - mesures prophylactiques- l'humidité étant considérée comme le facteur le plus important, tant pour le développement du champignon que pour la réceptivité de l'hôte, on s'efforcera de répartir les arrosages d'une façon judicieuse et parcimonieuse.
- l'excès hydrique peut causer, en outre, des dommages importants sur les racines en réduisant le taux d'oxygène dans le substrat. un bon drainage du sol ou du pot évitera donc ou réduira les pertes dues au parasite ou aux conditions asphyxiantes. ce sont les substrats à texture moyenne qui favorisent le plus les dégâts.
- par ailleurs, les pots plastiques noirs, exposés en plein soleil, absorbent davantage les rayons solaires, ce qui permet l'augmentation de la température du substrat, facilitant ainsi le développement de la maladie.
- les feuilles de plastique sur lesquelles sont posés les pots permettent un écoulement plus aisé de l'eau et par conséquent, la dissémination rapide des spores (zoospores : organes de contamination). il est donc souhaitable de les remplacer par une autre matière : le gravier, par exemple.
- enfin, il convient dléliminer de la culture les plants ' présentant les symptômes de la maladie. on les détruira par le feu.",AA_TC_Alsace_Lorraine_1978_029,0,0.0
261,"methodes chimiques de lutte .au cours de ces dernières années, divers fongicides ont été expérimentés : parmi eux, le prothiocarbe (prévisur s 70), l'étridiazole (aaterra m) et surtout le tris-o-éthyl phosphonate d'aluminium (aliette) se sont révélés intéressants. cependant, l'efficacité des deux premiers produits varie selon plusieurs facteurs (substrat, espèce végétale, technique d'application). on a noté également une action dépressive sur la végétation.
actuellement, les résultats obtenus montrent que le tris-o-éthyl-phosphonate d'aluminium (aliette) est le plus intéressant pour le pépiniériste. il s'utilise en arrosages mensuels à la dose de 10 g de produit commercial par m2, pendant la période de sensibilité de la culture. le premier traitement est effectué aussitôt après le rempotage ; 3 à 5 traitements par an assurent généralement une protection excellente. v la quantité de bouillie à apporter est fonction de la surface des conteneurs. il sera peut-être possible d'envisager d'autres techniques d'application qui seront précisées ultérieurement après les essais en cours.
(texte émanant de nos collègues de la circonscription phytosanitaire ""rhone-alpes"").",AA_TC_Alsace_Lorraine_1978_029,0,0.0
263,"oïdium :les attaques sont importantes dans de nombreuses parcelles, mal protégées, en variétés remontantes. les dégâts sont présents sur feuilles, pétioles et plus rarement sur fruits. les fortes chaleurs augmentent le risque oïdium. maintenez la protection avec l'unes des spécialités du bulletin n° 15 du 22 juin 1994 en respectant les délais avant récolte. dans les cas d'attaque déclarée, la protection est à renouveler à 3 jours d'intervalle en alternant les familles chimiques.",AA_CL_Centre_1994_018,0,1.0
264,"thrips :la chaleur favorise sa multiplication et son installation sur les variétés remontantes. les populations ont été multipliées par 2 d'après les notations à 3 jours d'intervalle, sur les essais mis en place à fontaine en sologne (41). les auxiliaires sont présents - orius, aléothrips -. l'observation attentive des fleurs permet d'intervenir à des seuils très bas de 1 à 2 thrips par fleur avec vertimec à 0,5 1/ha et en renouvelant l'application 7 jours après. ce produit, homologué sur acarien, présente une bonne efficacité sur thrips.",AA_CL_Centre_1994_018,1,0.0
265,acariens:quelques foyers sont observés (41). surveillez vos parcelles et intervenez si les populations dépassent 5 formes mobiles par feuille avec les produits acaricides préconisés dans le bulletin n°7 du 20 avril 1994.,AA_CL_Centre_1994_018,1,0.0
266,criocères :des adultes et des larves sont observés dans les parcelles de l'indre et loire et du loir et cher. les larves rongent les cladodes et les extrémités des pousses. intervenez lors que les premières larves sont observées avec l'un des produits proposés dans le bulletin n°ll du 25 mai 1994.,AA_CL_Centre_1994_018,1,0.0
267,stemphyliose :son extension est stoppée dans de nombreuses parcelles non irriguées. maintenez la surveillance de vos parcelles pour éviter le phénomène de grillure estivale.,AA_CL_Centre_1994_018,0,1.0
268,"acariens :tetranychus urticae
des foyers de 5 à 10 individus sont présents sur le secteur de gièvres (41), depuis le début du mois de juillet. les piqûres provoquent une décoloration des feuilles qui se ferment en ""parapluie"". les conditions sèches favorisent leur développement qui peut être freiné par l'irrigation par aspersion. en cas de forte infestation, le traitement est réalisé avec sovifol à 1,5 kg/ha (15 jours) ; césar à 0,5 kg/ha (3 jours).",AA_CL_Centre_1994_018,1,0.0
269,"punaises :plusieurs parcelles sont attaquées par des punaises phytophages en sologne. leur extension est limitée avec l'application de decis à 0,5 1iha ; pearl à 0,5 1/ha ; split à 0,5 1/ha qui sont homologués sur thrips avec un délai de 3 jours.",AA_CL_Centre_1994_018,1,0.0
270,rouille :quelques pustules sont présentes sur 5% des jeunes plants dans le loiret et le loir et cher. surveillez attentivement son extension avant toutes interventions.,AA_CL_Centre_1994_018,0,1.0
271,"thrips - pucerons :ces 2 insectes sont dans toutes les parcelles visitées des secteurs de production (45, 37, 41, 77). renouvelez les interventions.",AA_CL_Centre_1994_018,1,0.0
273,"pyrale :le vol se maintient . le traitement est à réaliser dès le stade ""1ère feuille trifoliée"" ou à renouveler avec decis, pearl ou split à 0,5 liha (3 jours).",AA_CL_Centre_1994_018,1,0.0
275,toutes cultures :les pucerons ont une grande activité dans toutes les cultures légumières. surveillez vos cultures et renouvelez les protections.,AA_CL_Centre_1994_018,1,0.0
276,asperge :la fusariose du bas des tiges provoque de nombreux dessèchements.,AA_CL_Centre_1994_018,0,1.0
278,epinard :de nombreux dégâts de noctuelles défoliatrices.,AA_CL_Centre_1994_018,1,0.0
279,cerfeuil et persil :des pucerons des racines sont présents sur jeunes semis (37),AA_CL_Centre_1994_018,1,0.0
280,"pomme de terre :des contaminations de mildiou sont toujours enregistrées d'après les modèles, mais il ne faut pas confondre avec la présence importante d'alternaria.",AA_CL_Centre_1994_018,0,1.0
283,colza :la baisse des températures a freiné le développement du colza qui est en pleine floraison.,AA_GC_Lorraine_1987_008,0,1.0
284,"- sclérotinia :la période de pluie actuelle favorise les contaminations de sclérotinia dans les colzas. une protection doit être réalisée d'urgence dans les parcelles à risques.
si les colzas ont dépassé le stade ""chute des premiers pétales"", préférer une spécialité à action légèrement curative : sumisclex, ronilan, produits à base d'iprodione.",AA_GC_Lorraine_1987_008,0,1.0
